date,iso,downloads,revenue,name,store,code,launch_date,weeks_since_launch
2025-03-31,KR,3846,12968.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,37
2025-04-07,KR,3547,12926.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,38
2025-04-14,KR,3356,10317.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,39
2025-04-21,KR,3325,10054.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,40
2025-04-28,KR,2777,12395.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,41
2025-05-05,KR,2855,11932.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,42
2025-05-12,KR,2938,10860.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,43
2025-05-19,KR,3343,10608.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,44
2025-05-26,KR,3572,10493.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,45
2025-06-02,KR,3685,15621.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,46
2025-06-09,KR,3964,17322.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,47
2025-06-16,KR,3483,15778.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,48
2025-06-23,KR,3048,22183.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,49
2025-06-30,KR,3206,21232.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,50
2025-07-07,KR,2928,21546.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,51
2025-07-14,KR,3061,24525.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,52
2025-07-21,KR,3303,22646.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,53
2025-07-28,KR,3163,26808.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,54
2025-08-04,KR,2765,30198.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,55
2025-08-11,KR,3547,27687.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,56
2025-08-18,KR,4155,26649.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,57
2025-08-25,KR,3977,27571.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,58
2025-09-01,KR,3808,29829.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,59
2025-09-08,KR,3925,31708.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,60
2025-09-15,KR,4375,33738.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,61
2025-09-22,KR,3949,32526.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,62
2025-09-29,KR,3835,39184.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,63
2025-10-06,KR,4197,32393.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,64
2025-10-13,KR,3724,32616.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,65
2025-10-20,KR,4101,36962.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,66
2025-10-27,KR,4204,46167.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,67
2025-11-03,KR,4309,44456.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,68
2025-11-10,KR,4191,44317.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,69
2025-11-17,KR,3967,41456.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,70
2024-07-15,MX,2077,21.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,0
2024-07-22,MX,1027,52.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,1
2024-07-29,MX,0,91.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,2
2024-08-05,MX,0,133.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,3
2024-08-12,MX,0,77.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,4
2024-08-19,MX,1010,158.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,5
2024-08-26,MX,2240,144.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,6
2024-09-02,MX,2842,131.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,7
2024-09-09,MX,3419,334.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,8
2024-09-16,MX,2750,265.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,9
2024-09-23,MX,2847,327.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,10
2024-09-30,MX,2633,224.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,11
2024-10-07,MX,2864,434.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,12
2024-10-14,MX,3015,429.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,13
2024-10-21,MX,3009,337.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,14
2024-10-28,MX,2600,424.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,15
2024-11-04,MX,3423,687.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,16
2024-11-11,MX,3111,816.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,17
2024-11-18,MX,2483,591.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,18
2024-11-25,MX,2852,440.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,19
2024-12-02,MX,2296,753.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,20
2024-12-09,MX,2848,870.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,21
2024-12-16,MX,1511,929.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,22
2024-12-23,MX,8,694.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,23
2024-12-30,MX,0,1349.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,24
2025-01-06,MX,0,1461.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,25
2025-01-13,MX,0,1709.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,26
2025-01-20,MX,0,1148.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,27
2025-01-27,MX,736,604.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,28
2025-02-03,MX,898,815.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,29
2025-02-10,MX,3370,1542.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,30
2025-02-17,MX,3380,1631.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,31
2025-02-24,MX,4031,2068.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,32
2025-03-03,MX,3409,2839.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,33
2025-03-10,MX,3157,1728.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,34
2025-03-17,MX,3632,2444.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,35
2025-03-24,MX,4315,2146.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,36
2025-03-31,MX,3829,2363.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,37
2025-04-07,MX,2123,2200.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,38
2025-04-14,MX,1423,1063.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,39
2025-04-21,MX,1357,1297.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,40
2025-04-28,MX,1571,1458.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,41
2025-05-05,MX,1771,1740.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,42
2025-05-12,MX,1551,1534.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,43
2025-05-19,MX,1567,1435.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,44
2025-05-26,MX,2492,1797.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,45
2025-06-02,MX,2295,2001.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,46
2025-06-09,MX,2332,1848.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,47
2025-06-16,MX,1889,1878.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,48
2025-06-23,MX,2152,2391.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,49
2025-06-30,MX,2020,2315.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,50
2025-07-07,MX,1834,1920.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,51
2025-07-14,MX,1726,1591.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,52
2025-07-21,MX,1610,1454.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,53
2025-07-28,MX,1595,1575.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,54
2025-08-04,MX,1597,2075.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,55
2025-08-11,MX,2511,1542.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,56
2025-08-18,MX,2635,1793.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,57
2025-08-25,MX,3006,1734.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,58
2025-09-01,MX,2612,1667.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,59
2025-09-08,MX,2676,1634.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,60
2025-09-15,MX,2419,1506.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,61
2025-09-22,MX,2773,1490.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,62
2025-09-29,MX,3519,2172.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,63
2025-10-06,MX,3673,3084.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,64
2025-10-13,MX,3119,2254.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,65
2025-10-20,MX,3134,4256.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,66
2025-10-27,MX,3149,4140.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,67
2025-11-03,MX,2731,2416.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,68
2025-11-10,MX,2781,4595.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,69
2025-11-17,MX,2875,5137.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,70
2024-07-15,SA,426,8.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,0
2024-07-22,SA,326,37.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,1
2024-07-29,SA,0,37.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,2
2024-08-05,SA,0,7.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,3
2024-08-12,SA,0,66.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,4
2024-08-19,SA,0,115.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,5
2024-08-26,SA,0,74.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,6
2024-09-02,SA,250,159.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,7
2024-09-09,SA,0,82.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,8
2024-09-16,SA,0,105.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,9
2024-09-23,SA,0,71.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,10
2024-09-30,SA,0,131.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,11
2024-10-07,SA,0,82.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,12
2024-10-14,SA,199,113.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,13
2024-10-21,SA,279,179.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,14
2024-10-28,SA,269,230.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,15
2024-11-04,SA,0,191.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,16
2024-11-11,SA,0,130.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,17
2024-11-18,SA,0,184.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,18
2024-11-25,SA,554,346.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,19
2024-12-02,SA,240,375.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,20
2024-12-09,SA,297,298.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,21
2024-12-16,SA,0,276.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,22
2024-12-23,SA,544,399.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,23
2024-12-30,SA,1451,731.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,24
2025-01-06,SA,307,961.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,25
2025-01-13,SA,0,604.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,26
2025-01-20,SA,0,472.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,27
2025-01-27,SA,127,525.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,28
2025-02-03,SA,0,440.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,29
2025-02-10,SA,0,433.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,30
2025-02-17,SA,0,359.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,31
2025-02-24,SA,455,1008.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,32
2025-03-03,SA,734,1030.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,33
2025-03-10,SA,0,915.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,34
2025-03-17,SA,0,1022.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,35
2025-03-24,SA,403,935.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,36
2025-03-31,SA,0,1205.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,37
2025-04-07,SA,0,974.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,38
2025-04-14,SA,0,973.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,39
2025-04-21,SA,0,1033.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,40
2025-04-28,SA,0,807.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,41
2025-05-05,SA,0,880.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,42
2025-05-12,SA,0,965.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,43
2025-05-19,SA,686,870.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,44
2025-05-26,SA,854,861.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,45
2025-06-02,SA,641,770.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,46
2025-06-09,SA,718,994.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,47
2025-06-16,SA,614,978.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,48
2025-06-23,SA,615,1320.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,49
2025-06-30,SA,609,1041.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,50
2025-07-07,SA,53,986.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,51
2025-07-14,SA,0,1023.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,52
2025-07-21,SA,0,1145.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,53
2025-07-28,SA,0,1331.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,54
2025-08-04,SA,300,1421.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,55
2025-08-11,SA,586,1129.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,56
2025-08-18,SA,698,1441.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,57
2025-08-25,SA,165,1238.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,58
2025-09-01,SA,95,1087.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,59
2025-09-08,SA,308,1371.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,60
2025-09-15,SA,382,1449.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,61
2025-09-22,SA,616,1711.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,62
2025-09-29,SA,672,1509.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,63
2025-10-06,SA,1003,1752.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,64
2025-10-13,SA,765,1325.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,65
2025-10-20,SA,831,1402.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,66
2025-10-27,SA,885,1524.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,67
2025-11-03,SA,677,1262.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,68
2025-11-10,SA,622,1843.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,69
2025-11-17,SA,998,1503.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,70
2024-07-15,TR,3345,79.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,0
2024-07-22,TR,1319,143.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,1
2024-07-29,TR,600,233.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,2
2024-08-05,TR,0,81.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,3
2024-08-12,TR,0,76.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,4
2024-08-19,TR,0,85.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,5
2024-08-26,TR,692,191.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,6
2024-09-02,TR,791,451.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,7
2024-09-09,TR,222,249.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,8
2024-09-16,TR,107,132.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,9
2024-09-23,TR,439,162.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,10
2024-09-30,TR,1571,344.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,11
2024-10-07,TR,1169,381.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,12
2024-10-14,TR,1074,277.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,13
2024-10-21,TR,1169,197.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,14
2024-10-28,TR,1405,383.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,15
2024-11-04,TR,1374,485.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,16
2024-11-11,TR,1746,497.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,17
2024-11-18,TR,1780,457.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,18
2024-11-25,TR,1801,416.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,19
2024-12-02,TR,1336,700.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,20
2024-12-09,TR,1279,684.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,21
2024-12-16,TR,1037,813.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,22
2024-12-23,TR,1539,423.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,23
2024-12-30,TR,1416,741.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,24
2025-01-06,TR,1577,790.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,25
2025-01-13,TR,1640,993.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,26
2025-01-20,TR,1375,696.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,27
2025-01-27,TR,3042,592.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,28
2025-02-03,TR,1564,717.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,29
2025-02-10,TR,1408,795.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,30
2025-02-17,TR,1438,1204.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,31
2025-02-24,TR,3375,1460.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,32
2025-03-03,TR,3537,1927.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,33
2025-03-10,TR,2470,1531.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,34
2025-03-17,TR,2508,1883.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,35
2025-03-24,TR,2817,1719.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,36
2025-03-31,TR,2506,1896.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,37
2025-04-07,TR,1711,1749.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,38
2025-04-14,TR,1846,1494.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,39
2025-04-21,TR,1431,1265.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,40
2025-04-28,TR,1725,1365.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,41
2025-05-05,TR,1566,1748.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,42
2025-05-12,TR,1383,1520.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,43
2025-05-19,TR,2241,1689.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,44
2025-05-26,TR,2550,1536.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,45
2025-06-02,TR,2314,2125.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,46
2025-06-09,TR,2062,2200.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,47
2025-06-16,TR,1631,2196.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,48
2025-06-23,TR,2001,3078.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,49
2025-06-30,TR,1989,3839.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,50
2025-07-07,TR,1944,2627.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,51
2025-07-14,TR,1916,3130.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,52
2025-07-21,TR,1804,2775.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,53
2025-07-28,TR,1732,3132.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,54
2025-08-04,TR,1676,3849.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,55
2025-08-11,TR,2098,3138.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,56
2025-08-18,TR,2672,3345.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,57
2025-08-25,TR,2253,3313.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,58
2025-09-01,TR,2115,4114.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,59
2025-09-08,TR,1804,3812.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,60
2025-09-15,TR,1709,4082.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,61
2025-09-22,TR,1655,4568.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,62
2025-09-29,TR,2267,6071.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,63
2025-10-06,TR,2321,6036.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,64
2025-10-13,TR,2500,7742.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,65
2025-10-20,TR,2252,6654.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,66
2025-10-27,TR,2047,8157.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,67
2025-11-03,TR,2296,8119.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,68
2025-11-10,TR,2447,8363.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,69
2025-11-17,TR,2719,8428.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,70
2024-07-15,TW,4127,165.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,0
2024-07-22,TW,1242,274.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,1
2024-07-29,TW,760,243.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,2
2024-08-05,TW,601,214.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,3
2024-08-12,TW,646,208.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,4
2024-08-19,TW,647,324.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,5
2024-08-26,TW,715,291.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,6
2024-09-02,TW,639,522.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,7
2024-09-09,TW,710,348.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,8
2024-09-16,TW,682,352.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,9
2024-09-23,TW,811,376.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,10
2024-09-30,TW,790,490.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,11
2024-10-07,TW,814,542.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,12
2024-10-14,TW,811,524.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,13
2024-10-21,TW,819,752.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,14
2024-10-28,TW,891,769.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,15
2024-11-04,TW,825,864.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,16
2024-11-11,TW,991,799.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,17
2024-11-18,TW,957,911.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,18
2024-11-25,TW,894,861.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,19
2024-12-02,TW,861,1031.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,20
2024-12-09,TW,862,1125.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,21
2024-12-16,TW,731,1568.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,22
2024-12-23,TW,762,1115.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,23
2024-12-30,TW,756,1404.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,24
2025-01-06,TW,867,1778.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,25
2025-01-13,TW,774,1827.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,26
2025-01-20,TW,620,1234.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,27
2025-01-27,TW,1050,724.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,28
2025-02-03,TW,1030,1300.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,29
2025-02-10,TW,747,1587.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,30
2025-02-17,TW,817,1590.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,31
2025-02-24,TW,1249,1459.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,32
2025-03-03,TW,1188,2158.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,33
2025-03-10,TW,879,2193.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,34
2025-03-17,TW,935,1297.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,35
2025-03-24,TW,1063,1632.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,36
2025-03-31,TW,758,1119.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,37
2025-04-07,TW,666,1747.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,38
2025-04-14,TW,878,1954.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,39
2025-04-21,TW,690,1373.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,40
2025-04-28,TW,748,1213.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,41
2025-05-05,TW,670,962.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,42
2025-05-12,TW,643,974.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,43
2025-05-19,TW,816,1375.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,44
2025-05-26,TW,1205,1305.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,45
2025-06-02,TW,1140,2241.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,46
2025-06-09,TW,1150,2429.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,47
2025-06-16,TW,971,2401.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,48
2025-06-23,TW,851,2457.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,49
2025-06-30,TW,875,2411.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,50
2025-07-07,TW,845,2315.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,51
2025-07-14,TW,1124,2097.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,52
2025-07-21,TW,1142,1990.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,53
2025-07-28,TW,1141,2102.0,Claude by Anthropic,google_play,Claude_google,2024-07-15,54
