app,country,coef_log_new_ratings_L1,p_log_new_ratings_L1,coef_new_avg_rating_L1,p_new_avg_rating_L1,coef_new_avg_rating_L2,p_new_avg_rating_L2,coef_weeks_since_launch,p_weeks_since_launch,n_obs,r2
ChatGPT_apple,AU,0.09896504479092828,0.004603142672777727,-0.275213858754924,0.06820100541821161,-0.135395069411831,2.0137149725485415e-09,8.471166416446859e-05,0.9220697054010725,129,0.2402706681269352
ChatGPT_apple,IT,0.08358915895459464,0.004824003847595293,0.6065154002618773,0.0010598668534220756,0.04119171539363519,0.32698912729461616,-0.001718883228807727,0.02198498172348673,129,0.4702611778319499
ChatGPT_apple,MX,0.07689565291425497,0.0005802692999801184,-0.3932311323337573,0.026937264920068316,-0.1265656842683249,2.728615513714061e-05,0.013009490762914633,0.0,129,0.8094711134968021
ChatGPT_apple,TR,0.12480278798699625,0.00044434135777216,-0.1963528375641835,0.37404330937321006,-0.2661674331743286,3.881816579842656e-05,0.009017703438365188,2.4963222822194098e-08,129,0.6502898761659737
ChatGPT_apple,ZA,0.0027384332414358346,0.8973555339192041,-0.0969664478017369,0.013764072540027428,-0.14189941283012916,1.490715239205187e-05,0.012398278073928693,0.0,129,0.6669872649801462
ChatGPT_apple,ID,0.14079097167116114,0.00018614085259560653,-0.23128451748744572,0.0660939989159155,-0.20437482873444865,2.6485474702298006e-08,0.014005615567337879,0.0,129,0.7535823326779956
ChatGPT_apple,TW,0.10538285779701265,5.155875726359227e-12,-0.03950380529152263,0.39426707025354246,-0.10507797109346963,1.6209256159527285e-14,-0.003234401492716415,9.497751576326152e-07,129,0.2491514282943741
ChatGPT_apple,VN,0.16285408709986998,0.0003428952072337399,2.540155674087537,0.0004058407540665776,3.2445797646146515,3.107036505434202e-05,0.017542452502010544,9.849898674474389e-13,106,0.8127312816158231
Claude_apple,US,-0.055808188682973055,0.04019434137488087,0.047650502881850805,0.22012939528047015,-0.027192585874134596,0.32830285234727263,0.014879340419796827,1.9984014443252818e-15,80,0.7035262721618135
Claude_apple,IN,-0.08290771429283464,0.14557965456540867,0.11094958964123244,0.06429693593584962,-0.04490890574410938,0.23011045565753752,0.019958475128721495,0.0,78,0.748426035275617
Claude_apple,KR,0.02884866768898081,0.5562773662018279,-0.04854513155438602,0.15494736941886766,-0.030350979935085433,0.4813312243239727,0.028511854278285766,0.0,80,0.78811999069068
Claude_apple,GB,0.07843490236288893,0.09429891817772806,-0.07842664579500754,0.04652797517799523,-0.05301986798303491,0.00027879130789365547,0.01718910149320563,2.220446049250313e-16,80,0.7246001778277911
Claude_apple,JP,0.0414148225916574,0.37674841872699494,-0.16703211361304296,0.3473173264280207,-0.10292804493508632,0.09872778494412215,0.01294542335493782,3.278225246816646e-09,79,0.5224408213829166
Claude_apple,CA,-0.01884512583785645,0.7938988842052226,0.02016556862326324,0.7490114972640898,0.012555252988746527,0.4386663075378152,0.013830253305298528,1.600191090744829e-10,73,0.5877773700143244
Claude_apple,FR,0.01657232761230231,0.8643737404506113,-0.11913787280694811,0.48736856500296355,-0.07274154335588574,0.2640743553513898,0.022360824102699125,0.0,76,0.6840194820631056
Claude_apple,DE,0.038007485040764594,0.6014199135228036,-0.06836749766221116,0.24188248500310294,-0.04885104034308694,0.37322516677000994,0.020905969410206886,1.2212453270876722e-14,77,0.6951030841816301
Claude_apple,BR,-0.010996955227857385,0.8554486721837633,-0.006428801834096094,0.905496135540935,-0.1114098013182827,0.001395578755592819,0.027040687765338405,0.0,65,0.8124247055931577
Claude_apple,SA,0.32656364465389687,0.00206125041638483,-0.12748772539013042,0.004907075966555485,-0.02693498777161554,0.524539244705708,0.02132955752739876,2.475575300309174e-12,79,0.5634126409006439
Claude_apple,AU,-0.03856536081436399,0.4248462699264728,0.078177648268117,0.07329724842086427,0.05977564627833544,0.019322045411161115,0.018553086291960938,0.0,80,0.7039021179259373
Claude_apple,IT,0.05012095056632051,0.1798073775203024,0.24064043310710548,0.025098374445045035,0.061215597869376775,0.27122695912784844,0.01666649258364891,1.1102230246251565e-15,77,0.6436628719079701
Claude_apple,MX,0.08998085571131205,0.0073996118457615445,0.003781208956714778,0.8956095444843881,-0.043381147888168985,0.06910174789958945,0.01828289053982775,0.0,79,0.8605308164460151
Claude_apple,TR,-0.00926086409690595,0.8866922970216664,-0.059672156881963846,0.11545601362676261,0.019173974216969165,0.44866280357806776,0.015809508336039026,5.849543072145025e-12,77,0.5778415799008431
Claude_apple,ZA,0.11374728532681426,0.008875164633145971,0.0032153244020110155,0.903649766840432,-0.04333805456420393,0.03193666922559668,0.022539514299781994,0.0,80,0.8172441766135554
Claude_apple,ID,0.36101049484427455,7.228952236815189e-08,-0.15598544466201775,3.4170420889267916e-05,0.0034360568147349885,0.9012739582812612,0.016981472686283246,1.5476508963274682e-13,79,0.6150744809920048
Claude_apple,TW,0.061408761861795856,0.38685862523873515,-0.08530406337186001,0.084686910497209,-0.03693648316789421,0.1784966819306748,0.008502004601684265,0.00014625240959875718,80,0.31934901886322675
Claude_apple,VN,0.17086432151554942,0.04641717318266658,-0.12789459955849117,0.10547795548930528,-0.06822433164940092,0.35271362838199716,0.01998288822433523,5.642619704815388e-11,79,0.47308960522824395
Gemini_apple,US,0.8544984837483901,2.313534464892797e-06,2.5366737616966217,0.260245943071036,0.9255870551104596,0.529593525444501,-0.004694481337349961,0.21111765446645703,52,0.7027704968355243
Gemini_apple,IN,0.4439207033723895,0.0003191152491739402,0.33257998466530764,0.8153669898612288,-0.5078005681349612,0.7109820807399503,-0.009746094455065258,0.04614784142582873,52,0.3382805234060222
Gemini_apple,KR,0.46077763765050417,1.8231799245649327e-05,1.6192510035870735,0.09876754943597943,-0.5519475044540126,0.6429894133943921,-0.002339225612605236,0.6223258463343915,52,0.765477540023109
Gemini_apple,GB,1.1176712735501668,1.1639958996667588e-08,-0.47427996698769653,0.670901779436035,0.26003508403302855,0.8621423253279721,-0.009731625309276763,0.002856726418333011,52,0.7799216834919305
Gemini_apple,JP,0.41683036863258527,0.0001251775429320645,0.2978046584449645,0.749000543729061,1.4623311913362675,0.06506047204164767,-0.01397486243486602,5.136248731729687e-05,52,0.3411803402878445
Gemini_apple,CA,1.009453934696974,1.3871354287431359e-08,2.041780032206479,0.17158460453917246,0.7343747749000608,0.5255080855264169,-0.01164809376057268,0.0032149558707714743,52,0.6504100223690511
Gemini_apple,FR,1.0598129121484863,1.6458969742672025e-09,2.0084905589370314,0.046003171469386706,-0.054285998530495656,0.9376950534719035,-0.006977828009122613,0.0925025709683982,52,0.7270948210109109
Gemini_apple,DE,0.7603744769499519,2.463666006824461e-05,-0.787249270962523,0.34692872519531637,-0.29430981209830254,0.6746136864735903,-0.0015546749373789,0.5943594462678434,52,0.6827567852768466
Gemini_apple,BR,0.493243486965297,9.763456991418451e-05,1.1638719138008051,0.172247703963607,2.129724623561943,0.12403956877035993,0.01834890762458543,0.0014430527235749224,52,0.8500644825438427
Gemini_apple,SA,0.638606683133002,3.594502473447392e-11,1.351349928548651,0.25354795975570044,-0.5548656628741531,0.5761681985334941,-0.009021752387035856,0.17920067845841547,52,0.6386943095483013
Gemini_apple,AU,0.704807027887751,8.346962211858155e-06,-0.8477679307251451,0.2087605038188174,-0.4243376008960658,0.580590135514091,-0.00023960415827497836,0.9587171207088212,52,0.74642463707667
Gemini_apple,IT,1.0272536230926692,4.858694557796639e-09,0.5958756353588871,0.3977701098678261,0.31032105833726803,0.6919336982478819,-0.009245765686074266,0.0046161165059919185,52,0.6413411769240945
Gemini_apple,MX,0.7579925194589734,3.361018219294465e-08,3.025501324598709,0.08979340191294716,-1.7422775620899351,0.34850713511967557,-0.005919854432426645,0.4460935278484721,52,0.7194924711782398
Gemini_apple,TR,0.6477377830358365,2.155620077548548e-05,0.40042469767704153,0.7621768449829276,0.6222730069176315,0.5571754729128293,-0.005635145974150394,0.4600435369042053,52,0.5304041404282882
Gemini_apple,ZA,1.1226931594035567,4.8835273356306885e-06,-0.724277773076479,0.3354814845774625,0.3687734147179721,0.5301457579933024,-0.008770503349815455,0.5290564527737613,52,0.7887778137291795
Gemini_apple,ID,0.5153089036913767,4.482978045006192e-06,-0.8017279994879275,0.6143429333172725,0.12335480814663971,2.9224575537334374e-07,0.004349696942784751,0.4521431171208685,51,0.7216012809696598
Gemini_apple,TW,0.4169509628852389,9.680283019619651e-09,0.047167039104752305,0.9678176525158542,-0.01559191461263516,0.9817848308876405,0.0023220976065502293,0.4685311910699803,52,0.6855627435262395
Gemini_apple,VN,0.7071618815665889,2.778968615224642e-07,-2.1024414266728377,0.12991337682547277,2.226419124787047,0.11729787400522684,-0.01016284859829294,0.1729415631480853,52,0.622590686335363
Grok_apple,US,0.4006041029218545,0.28571800641139866,11.500610057718957,0.2534613502041809,-1.079177508192177,0.8547704812935126,0.03129048650608204,0.07068091343324445,44,0.4015047719198137
Grok_apple,IN,0.6009604776161591,0.0013089075050172205,4.982594278396108,0.2222582121568062,0.0023216822411987643,0.9592650712840969,-0.0050217912286795365,0.6847089637457962,45,0.43773083134860047
Grok_apple,KR,0.44405938622432267,0.08414605818314258,8.606278380613503,0.12214941247086131,0.5063055156831213,1.511505809403957e-08,0.017246704675983424,0.0824656536836641,42,0.5856527256794886
Grok_apple,GB,0.6807813980279397,5.2111202454963035e-05,0.5193373527885332,0.8550766395078608,3.0925282959002773,0.4936300866635688,0.02985833708145135,0.0028825964439942453,38,0.5108603257453699
Grok_apple,JP,0.4233665394441582,0.20628035083108354,-1.5412877441157966,0.8095176121746834,-3.1357091696451445,0.30333224035370354,0.008641271002181075,0.7514742703138646,43,0.3903869723376785
Grok_apple,CA,0.6279992782462092,0.004717777891926067,11.19788771977743,0.07145316480876862,-9.156002937357348,0.13160543883847042,0.020923383289159086,0.1522522086450817,44,0.48194783520357865
Grok_apple,FR,0.529598578266809,0.008364563867508723,-1.4689725477696176,0.6470516697284436,-2.2310479192076147,0.5924567731849035,0.02403347586918433,0.089316328275439,38,0.510515790390591
Grok_apple,DE,0.7083429847504036,0.00037533245078225086,0.32880756971480163,0.9398845569246352,-0.5566575682622108,0.8833115684953885,0.02116437833465058,0.049218293498481946,38,0.5043988022945809
Grok_apple,BR,0.20125855412349988,0.4853828055206524,9.630941383060351,0.19433847569521356,-14.606439439420093,0.10567439659100519,-0.009576290659074763,0.41297781649064724,41,0.19991680958777658
Grok_apple,SA,0.46788586092444157,0.14197825337798697,7.919118171283727,0.02595809653309078,3.6806278290422987,0.09196556561977487,0.04336348784327661,0.014143373741099863,44,0.3636363434175942
Grok_apple,AU,0.5055681438606106,0.04429120076505377,4.3529123166785215,0.07267466090298003,-0.8135800154886429,0.7622525243142673,0.02758071373838087,0.0015490963843525218,47,0.44693865144700895
Grok_apple,IT,0.34826434054308547,0.23588782629094007,0.222201098811209,0.930001993349364,0.6727741390046433,0.8259975218151911,0.019908728892605247,0.07455399407356667,37,0.2547155699836966
Grok_apple,MX,0.15095086653420411,0.6403868236179684,7.703685726639635,0.2822548919586698,-11.253246295894298,0.2044801798597038,-0.0025431701949934554,0.8204517056522986,41,0.19375278382347738
Grok_apple,TR,0.07612054835738492,0.7013708354398611,6.660238828297056,0.08659235287018374,-6.331907140691302,0.024003397497717627,0.013327110447418888,0.27153559499603186,41,0.4510968339548165
Grok_apple,ZA,0.5192473237731029,0.003436372815183386,-0.30909751967086907,0.812144800121871,-1.4131469837111421,0.03559713781890772,0.007518386140282134,0.04738790492402445,39,0.31873773471354605
Grok_apple,ID,0.44459657160307936,0.000229373447999226,3.345050744676206,0.021539070804660776,-6.192144288379839,5.956704112186628e-07,-0.0024613904916641395,0.8057703641234211,41,0.4174197545043947
Grok_apple,TW,0.6405703482095834,0.0001181599751591822,0.442963268753031,0.7938372206824496,-0.9518815519528435,0.5750261781003361,0.004677656665403532,0.5346989875476511,39,0.4576334302304387
Grok_apple,VN,0.42883637617169335,0.018461970618874668,-0.35264034302617375,0.9036234908710941,8.38024191929177,0.03750212118987939,-0.0163369735984283,0.0563959940286749,39,0.6563887422945036
Deepseek_apple,US,0.127543609305108,0.23170524710443785,0.20804153949076926,0.38578095560802894,0.03831287431265057,0.5646365518756347,-0.033933256063413846,7.083379660599576e-05,42,0.7761257367852172
Deepseek_apple,CN,0.013289360949194449,0.5933104065542449,-0.07426491026762257,0.19723172900413322,-0.09943940040210099,0.09040243391202751,-0.0075566693432237075,0.00010252472516381061,44,0.5397020231837986
Deepseek_apple,IN,0.22338005884241968,0.0013725953918060085,0.07269036903397925,0.46004892682174203,0.06347123953124285,0.45954014136443955,-0.05131475743005536,3.3935583232391764e-09,43,0.8787696967837798
Deepseek_apple,KR,0.3050601554944997,0.09126997441025786,-0.030679602949545616,0.6871364582214201,0.08796354325608678,0.11582045387050632,-0.04060531560843615,0.02368475427434036,30,0.7297981798646176
Deepseek_apple,GB,0.2337698814846458,8.606425372148507e-06,-0.12185114831732688,0.008154534679595038,-0.09617958321869602,0.017636028778907242,-0.04623880885857036,1.2712897623501362e-08,44,0.8287944784313105
Deepseek_apple,JP,0.2792191603230531,0.0008327152355711576,-0.06130062782722595,0.17391437886724814,-0.016160811567460052,0.6984169362314854,-0.04961588448464322,3.0620082047683184e-07,44,0.803810278598964
Deepseek_apple,CA,0.1740008260486736,0.0006885334360480222,0.037890301868263976,0.6535763879805132,0.038482280791164364,0.40904071343368287,-0.04190482821259713,5.253648405201261e-09,44,0.9086836443764534
Deepseek_apple,FR,0.2088089096228508,0.010771153312164383,0.1540975485833727,0.20688728139885315,0.10402238994180121,0.2698312456497005,-0.03952352736164651,1.645894556645544e-05,43,0.7802434509323463
Deepseek_apple,DE,0.19152745853646896,0.00356260288703103,0.16264715580487957,0.18288604075459536,0.005234602083658452,0.9509741641624103,-0.042345167776484456,5.77051038064269e-07,44,0.8491512183175677
Deepseek_apple,BR,0.04492418537544978,0.675017364214118,0.12113403111259012,0.06130408867941006,0.12594540226837087,0.024644284542917783,-0.047240848580269626,4.2200798278102525e-07,43,0.863564083912707
Deepseek_apple,SA,0.18986148433004213,0.07585696095423988,0.14780519181604335,0.1025693763740505,-0.06391467042355346,0.5236424362612064,-0.028056519144964768,0.0016947798141133674,44,0.6282286598521865
Deepseek_apple,AU,0.25087457145926767,0.0015773546908808278,-0.033952855807522206,0.5136578016660311,0.038525021314101245,0.419740119612241,-0.04348802027487877,5.839451007183527e-07,44,0.8686666804748728
Deepseek_apple,RU,0.13699805085970623,0.10448064023196446,-0.02275238372917807,0.8267118417118282,0.2123003494157559,4.985088415287997e-05,-0.011829433703086065,0.0003273436192434698,44,0.5067383472898312
Deepseek_apple,MX,0.3404295608183601,5.012715798002887e-09,0.1676040815449613,0.05865870590675537,-0.1689345694196618,0.17292116330788843,-0.034153653349564474,3.099520640148512e-11,44,0.8313551242370907
Deepseek_apple,TR,0.15738203233585832,0.12322851854048045,0.09108224931449357,0.26315934682843545,0.07398000737996098,0.39522275346267066,-0.04299962698939258,4.458024809306238e-06,44,0.8358226048480761
Deepseek_apple,ZA,0.2776264415851438,0.03167473021603162,-0.014376989091072889,0.6420805218064278,-0.03823048049983028,0.32598503335607654,-0.031799157611144824,8.947121027547134e-05,44,0.6407811838495604
Deepseek_apple,ID,0.12240491190428565,0.4137882871260843,0.00013767103151057046,0.9980454030605639,0.037047811608159516,0.2685952936869429,-0.03615048754404928,0.006990425036402348,43,0.6448101749934338
Deepseek_apple,TW,0.20884304764456554,0.00014669024091706895,0.06185734224176265,0.1817706125374421,0.1719341662653413,0.001057576031144869,-0.04386796522519062,3.672395720855093e-12,44,0.9312161207636475
Deepseek_apple,VN,0.175916928903499,0.14228777949343918,0.1259319886946142,0.1294294652335135,0.26972272955431936,0.03571298830416092,-0.04905051781599466,1.2956081762993676e-08,44,0.801706005602284
