app,country,coef_log_new_ratings_L1,p_log_new_ratings_L1,coef_new_avg_rating_L1,p_new_avg_rating_L1,coef_new_avg_rating_L2,p_new_avg_rating_L2,coef_weeks_since_launch,p_weeks_since_launch,n_obs,r2
ChatGPT_apple,TW,0.03862931989729338,0.17971380456644126,0.2831165064969781,0.016913064222694008,0.04440350944773901,0.19210703124876227,0.04696307528792335,0.0,129,0.9669224257007493
ChatGPT_apple,VN,0.8318291263912829,1.0341391853962989e-07,4.148932575225803,0.015054062262938483,1.0026877459361747,0.5322804424169951,0.005053569130434661,0.4826928921628575,88,0.8545737102412695
Claude_apple,US,-0.1726951415159102,0.009916461230073725,0.16702845794920504,0.07729731662871653,0.10227635270830754,0.04276188382872537,0.041892260736136354,0.0,80,0.89966531575449
Claude_apple,IN,0.07388904343012748,0.3495909547754992,-0.05236358197264659,0.5663635424961275,-0.07459125861408553,0.26358099512492084,0.03791265995229462,0.0,78,0.8217854575119239
Claude_apple,KR,0.053442249823383296,0.18526846470767433,-0.039730784844962196,0.2595645848874635,-0.011202409461738859,0.7000579873705566,0.043185704178545496,0.0,80,0.8597801837748926
Claude_apple,GB,-0.24368256829236068,0.00018954866502141066,0.1325512071987937,0.005726210517268182,0.04528838367285916,0.2162110894324012,0.03706449981353313,0.0,79,0.8491364413258244
Claude_apple,JP,-0.0737136650629717,0.1762856901135863,0.05213613198654807,0.6675289056333598,-0.10079110994015977,0.19033852441443777,0.031107091788673765,4.389821839367869e-13,79,0.6924097351439067
Claude_apple,CA,-0.10223007327725755,0.04892346548992954,0.0698131065501958,0.10419123410805065,-0.027851725385407457,0.09834172481246295,0.03098077054095933,0.0,73,0.925319509593751
Claude_apple,FR,0.08045963287839827,0.2898454003183606,-0.3088155641132347,0.01866867359052571,-0.12016504764857343,0.016800418350722435,0.03631224841757457,0.0,76,0.8726402971887404
Claude_apple,DE,0.06609010822036436,0.2322689733730885,-0.06327481329307404,0.23204162604320655,-0.0033543675373774594,0.9309998273536955,0.03424850307438731,0.0,77,0.8834330753545091
Claude_apple,AU,-0.14263290241645668,0.012693178469841637,0.03856550879656103,0.3511205063220155,0.011321615088202426,0.8117723796023442,0.041430776370524065,0.0,80,0.8687098677036186
Claude_apple,IT,0.02468957610639529,0.6514635059879939,0.20190016318973877,0.24291356312243506,0.0802940276828214,0.12167147166419978,0.03533340162680141,0.0,77,0.8427371760546918
Claude_apple,MX,0.050163736028417553,0.45039859939369364,-0.024130065952716502,0.49428956193906837,-0.0016160954429426026,0.9547309600339828,0.037710190209200425,0.0,79,0.7636017755204554
Claude_apple,TR,-0.002910674423221394,0.9736114806246459,-0.033965735836962004,0.4484679911927991,-0.025740710582645824,0.24344803205579013,0.05089560043835962,0.0,77,0.9107153648077119
Claude_apple,ZA,-0.17119230274916325,0.04916961666662245,0.011099657970648515,0.7384571962444495,0.023544647912686033,0.6132566679094964,0.048369938792864844,0.0,80,0.8249574572772149
Claude_apple,ID,0.15338995089888852,0.03836686904736575,-0.15826946302060724,0.021715837446733,-0.001986244408885432,0.9808923207554925,0.044092264970466824,0.0,79,0.8119286429571428
Claude_apple,TW,0.11728607765160867,0.26841054660850405,-0.08505756752401746,0.2521910122008728,-0.009792126358968326,0.7096566103966198,0.03171825478361909,1.0904610547868288e-12,80,0.6972626240405443
Claude_apple,VN,-0.027351252486435332,0.7287165717066433,-0.018824537891255454,0.819123825567448,-0.02652136459557656,0.5921011196099419,0.04379742527456155,0.0,79,0.849639333150045
Gemini_apple,US,0.23461509383714152,0.37920991779459,5.168882464332386,0.08727182563936497,1.3053910770390227,0.4727228578845777,0.07262774560410871,2.3338896615321403e-07,47,0.8622526250161437
Gemini_apple,IN,-0.16388031782179657,0.029801475671345612,1.0380584251058467,0.2414210179163947,1.8542687830536788,0.06902307916266137,0.08351821040912101,0.0,52,0.9262646405492299
Gemini_apple,KR,-0.16004267765363134,0.4453192404196471,2.319674823579464,0.17406630873661277,4.0528186463554166,0.012845931188612658,0.11769133040111315,2.6867397195928788e-14,52,0.9528891483836537
Gemini_apple,GB,-0.3707475396304688,0.09409273600755652,1.1118050976003948,0.5479316421128,0.30308055840205556,0.8014539301956276,0.08199838877099283,5.274558567691656e-11,49,0.8414821024655021
Gemini_apple,JP,-0.6703771982147967,0.17964329506315835,2.6034323849326126,0.5117278336008981,7.566881141454531,0.21647953093126393,0.09422004262719583,1.264732694128412e-07,51,0.8506708396585722
Gemini_apple,CA,0.35579683886277075,0.2280059903041154,7.165445886364251,0.07827496179286042,5.320508095557962,0.04183657034441013,0.07439400769460959,8.542966334346147e-11,50,0.8000943213654897
Gemini_apple,FR,-0.2650751840623959,0.0018719816955092838,-0.5062033255993067,0.5329164237098094,1.1234027822998307,0.19754484191014599,0.08363050684537533,0.0,51,0.9439528928763203
Gemini_apple,DE,-0.3962755790113581,0.05895284020033187,-0.3652338565628758,0.7765988809346092,0.0101084816346622,0.9909573852494058,0.08184218715954124,0.0,50,0.9328391471765293
Gemini_apple,AU,0.21722974451727947,0.08495426179547994,2.1860435495865658,0.07788412083611673,2.4293703990194118,0.012676562471624298,0.06969445752956707,2.7243318712066866e-11,48,0.8801059164698842
Gemini_apple,IT,-0.22597301344750004,0.13945518711712257,1.522425782840536,0.23539042545131372,0.468258063975683,0.6265356804852047,0.0765223334865741,0.0,50,0.9300247090637472
Gemini_apple,MX,-0.23019687482654977,0.18040935609099962,-1.684033773551554,0.4984124984971192,0.5655961955319692,0.6929625746263668,0.10450309623300989,2.363607087829678e-10,51,0.8816563958683071
Gemini_apple,TR,-0.057130303336055746,0.5587096518795289,1.0025786934369787,0.32913962526642004,1.4245466126192632,0.15337445680597028,0.11446534614568532,0.0,52,0.9204436763234891
Gemini_apple,ZA,-0.22850941102040917,0.26686340382651563,0.24955365763510626,0.8337320767989915,-0.1492431802346167,0.7324650793646099,0.09740983683991232,3.000710790956873e-12,50,0.8736641757616889
Gemini_apple,ID,-0.03605747435359258,0.7515016168279045,1.7661661497238983,0.1796698666592138,0.0009595849528268038,0.9847527710326034,0.11126037167028396,5.773159728050814e-15,50,0.9110422901706456
Gemini_apple,TW,-0.12138439253733373,0.3289031245117049,0.6149696603614022,0.5548622404376506,2.7052435507027943,0.19704699796116132,0.10434046291607553,0.0,52,0.957988737816063
Gemini_apple,VN,-0.3346488248698033,0.01750684828078075,2.0646849698537126,0.1203970893058619,-2.7059243467121497,0.1918175519570673,0.11580509022157205,1.7275070263167436e-13,52,0.8724686261933738
Grok_apple,US,0.08749240367107787,0.31802627068718525,9.407915869457184,0.012381597156974733,2.0963367171354896,0.531710274713066,0.0503793552651405,3.175475002947792e-07,40,0.7749439311841881
Grok_apple,IN,0.29001500286763743,0.01257013236675042,1.3080729557447068,0.5032943213660586,-0.18556407254123117,3.7503904426472445e-08,0.021490427602245597,3.900023359038052e-05,39,0.4049594852122801
Grok_apple,KR,0.2913786655227747,0.053326440327880364,4.71840430444808,0.15814509665575693,-5.163026316247086,0.09458050446310806,0.037522779002410786,7.856315819587678e-05,40,0.516270597911723
Grok_apple,GB,0.23742565040187402,0.028635645341836602,1.7135548271132992,0.3873424193204267,4.4639462064781,0.1127767614985693,0.05272111966555379,7.620639674854601e-10,38,0.7345901766069949
Grok_apple,JP,-0.22548084839749424,0.17993863115680653,8.323383002701132,0.014006899955333552,-4.292828053892663,0.04387790222252086,0.08070267437803168,3.7206861671634783e-06,40,0.7429546113922263
Grok_apple,CA,0.2746323577550214,0.009838445950910657,1.0153054413460538,0.7185976575982611,-3.346322147858409,0.2462409795202558,0.031313426362345506,0.00017963666398368439,40,0.7017787751040427
Grok_apple,FR,0.3125811054138651,0.006232777973261827,-1.1981762386762358,0.6749869926132637,-1.6886384187931502,0.5278484077969536,0.031780127330679205,0.008795730260258372,38,0.7154068652144558
Grok_apple,DE,0.2791942527687478,0.06464134147485301,0.924480088240841,0.799485040823054,0.12291952392727408,0.9685065645578925,0.04183599988392476,1.9176513654795002e-05,38,0.6869456710745439
Grok_apple,AU,0.17004162148863605,0.03834834775526841,1.552021055124221,0.10547056066882243,-0.0005192651004445622,0.9997073680573119,0.03658350667631032,7.558398351648066e-12,40,0.6940115192624172
Grok_apple,IT,0.06404796959137468,0.6304740413453556,2.272349778274111,0.1436822249908154,1.2577112405238406,0.5079990443334013,0.06137976091442204,2.204458837695711e-12,37,0.7806573541112762
Grok_apple,MX,0.11636180735795743,0.07711304369471472,-1.9377071518881375,0.6164166154131419,0.37016204385919715,0.8914451161767272,0.03054582610896999,7.261729678398332e-05,40,0.6926736871560781
Grok_apple,TR,0.1278683492963614,0.37658929125832463,-1.6463407016102107,0.521572654513347,-2.599036091712847,0.1698131652475623,0.025120172885964732,0.001598822867838745,40,0.5826569127756072
Grok_apple,ZA,-0.09420319993870076,0.6327998524136773,0.5780737658229687,0.6398117821137164,-1.3644643255314868,0.01523612568900412,0.03731485631178031,9.583001059354501e-12,39,0.7204803370665599
Grok_apple,ID,-0.03595321665223227,0.6520308762663971,-3.7317891939723626,0.020593973786947384,-0.41114209926632744,0.694320042806702,0.018637795211823335,0.0006108768654120578,40,0.4200932424074353
Grok_apple,TW,0.30882658589415635,0.011182610393821735,0.6165909302809958,0.6538573184839733,-1.3858619192275854,0.5775565928166824,0.012233742358931326,0.1094431058295724,39,0.29758251842365824
Grok_apple,VN,0.10891942656462347,0.205898506437854,-1.3511622321774799,0.5514998906646325,3.8620078467426806,0.050711723786785345,0.003340173987649673,0.5402398037486686,39,0.17852587749565352
